dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4176,4,98514,window
faf17535-2f66-4621-995f-49c7dbd84e8b,-1305029698,2753780939,4236,5,87657,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1631686406,4236,4,88229,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,3,52745,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305861,1346646294,4236,4,76983,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1007408408,1290441200,4236,3,64604,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1143906492,1222192158,4237,4,36229,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1115803945,1278397252,4236,4,52774,window
faf17535-2f66-4621-995f-49c7dbd84e8b,790617335,1440990557,4236,4,87961,window
faf17535-2f66-4621-995f-49c7dbd84e8b,913064145,1196096937,4236,4,44573,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1073650126,1157957767,4237,3,35141,window
faf17535-2f66-4621-995f-49c7dbd84e8b,939159368,1426939283,4237,4,87536,window
faf17535-2f66-4621-995f-49c7dbd84e8b,806675934,1493181000,4236,4,87355,window
faf17535-2f66-4621-995f-49c7dbd84e8b,915071471,1276389926,4237,4,62049,window
faf17535-2f66-4621-995f-49c7dbd84e8b,1047554904,1372741515,4236,4,82385,window
faf17535-2f66-4621-995f-49c7dbd84e8b,979305863,1509239597,4236,4,87785,window
faf17535-2f66-4621-995f-49c7dbd84e8b,545723717,1726030670,4236,4,86851,window
faf17535-2f66-4621-995f-49c7dbd84e8b,830763831,1155950442,4236,4,35759,window
faf17535-2f66-4621-995f-49c7dbd84e8b,965254590,1212155535,4236,4,47938,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961600,1372741515,4236,4,82775,window
faf17535-2f66-4621-995f-49c7dbd84e8b,696273072,1467085779,4237,4,87913,window
faf17535-2f66-4621-995f-49c7dbd84e8b,884961599,1089708725,4236,5,61787,window
Initial serve memory: 14952.1 MB
Post serve memory: 15330.9 MB
Post data serve memory:  MB
